peak_times,stride_times,swing_times,swing_ang_range,peak_values,freeze_index_all_steps,leg_vector,swing_time_asymmetry,stride_time_CV_arrhythmicity,swing_time_CV,peak_times_ced
201.6160574,1.46865599999998,0.664020000000022,7.96350245293898,34.3837764857678,0.00543276438845625,0,15.19672728463,0.0394979642393763,0.0670229140719237,204.3385948
202.3972574,1.52334000000002,0.640584000000018,9.59186138542365,32.5413898564094,0.0106464650255569,1,7.71023938821392,0.0394979642393721,0.0998186393804121,205.1197948
203.1550214,1.53896399999999,0.742140000000006,8.92855909719741,22.2561810444069,0.00844697643212032,0,3.23187912551725,0.03800146737563,0.0964230161035847,205.8775588
203.9596574,1.5624,0.835883999999993,9.89901632914042,31.7621246880684,0.00545662546353089,1,3.23187912551596,0.0307632466480087,0.0964230161035758,206.6821948
204.6939854,1.53896400000002,0.75776399999998,7.3280215352206,22.3579361178315,0.0297056893002415,0,2.14293914558896,0.0200733355988038,0.101086706136443,207.4165228
205.4751854,1.51552799999999,0.812448000000018,9.76829392157244,23.8377294150857,0.244761347148336,1,5.61551028297375,0.021578606167223,0.104697201260767,208.1977228
206.2641974,1.570212,0.648395999999991,8.05011864791085,29.8671119006024,0.0981284769696001,0,6.34015113505191,0.0140084802691094,0.111183729180705,208.9867348
206.9360294,1.46084400000001,1.12492799999998,7.11490836618242,23.194053798147,0.316789534147577,1,25.5346691808853,0.0226199724437345,0.135435826600218,209.6585668
207.7094174,1.44522000000001,0.671831999999995,7.79426380019774,26.8111894002254,0.0514979923414509,0,28.8621480693731,0.0382216167248918,0.135701111812995,210.4319548
208.3265654,1.390536,0.921815999999978,8.5895175320604,27.9687393785916,0.0280943261127415,1,31.9137024619676,0.0429463997872171,0.124754072598034,211.0491028
209.3343134,1.62489599999998,0.429659999999984,5.22654567864368,25.4513204843071,0.0176761808452628,0,49.0987281546336,0.0512950241730792,0.197681551879731,212.0568508
210.1077014,1.781136,0.687455999999997,6.62046656016968,13.7385191949818,0.0105612418573654,1,44.6287102628421,0.0971890150268436,0.23459591356877,212.8302388
210.8732774,1.53896400000002,0.70308,6.37706408419501,18.8812722874528,0.0106888738987308,0,41.5515443961662,0.0966632250194925,0.24449968617412,213.5958148
211.6857254,1.578024,0.718704000000002,7.42879553507235,23.5029820719758,0.0240999613131593,1,25.4675775983613,0.090940574935878,0.206389579463158,214.4082628
212.4044294,1.53115199999999,0.718704000000002,7.70308334707344,23.2343793388813,0.0254231611277118,0,22.9033345370271,0.0783122001787922,0.21369222016692,215.1269668
213.0528254,1.36709999999999,0.796824000000015,8.30490526275719,24.1319176024048,0.013992550038105,1,17.3846929802996,0.0823245009785362,0.170057257871795,215.7753628
213.8808974,1.47646799999998,0.742140000000006,8.98996839363011,31.8902361578831,0.0154775492121086,0,1.78895647507779,0.0769406531824028,0.0519847884538544,216.6034348
215.0370734,1.98424800000001,0.937439999999981,7.33186862916522,13.686423680507,0.0077877656974418,1,12.537547972091,0.10668721710362,0.0814106518825176,217.7596108
215.5917254,1.71082800000002,0.796823999999987,7.41081010172031,23.2561034231082,0.0107435859898286,0,8.29662977958226,0.13443061487658,0.0944174014383481,218.3142628
216.2948054,1.257732,0.718704000000002,7.05561341941228,24.7280674984692,0.00840350651018382,1,8.29662977958226,0.166460203423685,0.0944174014383481,219.0173428
217.0603814,1.46865599999998,0.757764000000009,8.08793488253821,26.6904401934232,0.0109983570532422,0,6.58132185695703,0.171818806069098,0.0861784616638201,219.7829188
217.8181454,1.52333999999999,0.70308,7.72747998486431,23.68803061538,0.00865096325392463,1,2.68472500361802,0.160049481087733,0.101705243450967,220.5406828
218.5993454,1.53896400000002,0.710892000000001,8.61622900914355,27.1413343019344,0.00703696571341656,0,4.05460943943444,0.155318747140703,0.111797007543468,221.3218828
219.3180494,1.49990400000002,0.773388000000011,9.21814739668076,29.7543992787426,0.27379559168192,1,3.15262536467661,0.0911303884621519,0.0537142076708913,222.0405868
220.0133174,1.413972,0.76557600000001,7.69636774997699,28.3252017769885,0.00144066471847925,0,1.76371414861094,0.072781400100786,0.0450830966930394,222.7358548
